"date","time","from","sender name","sender lat","sender long","rx lat","rx long","rx elevation","rx snr","distance(m)","hop limit","payload"
"2026-05-01","16:50:37","363634937","Meshtastic a0f9","63.3949443","10.4882426","","","","-13.75","","1","1"
"2026-05-01","16:51:01","363634937","Meshtastic a0f9","63.3949443","10.4882426","","","","-17.5","","0","1"
"2026-05-01","16:52:53","363634937","Meshtastic a0f9","63.3949443","10.4882426","","","","-15.5","","1","1"
"2026-05-01","16:55:40","363634937","Meshtastic a0f9","63.3949443","10.4882426","","","","-16.0","","1","1"
"2026-05-01","16:55:59","363634937","Meshtastic a0f9","63.3949443","10.4882426","","","","-15.5","","0","1"
"2026-05-01","16:56:30","363634937","Meshtastic a0f9","63.3949443","10.4882426","","","","-15.5","","1","1"
"2026-05-01","16:56:41","363634937","Meshtastic a0f9","63.3949443","10.4882426","","","","-15.25","","1","4"
"2026-05-01","16:56:44","363634937","Meshtastic a0f9","63.3949443","10.4882426","","","","-15.25","","1","6"
"2026-05-01","16:56:46","363634937","Meshtastic a0f9","63.3949443","10.4882426","","","","-15.0","","1","9"
"2026-05-01","16:56:55","363634937","Meshtastic a0f9","63.3949443","10.4882426","","","","-15.5","","1","3abcdefghi"
"2026-05-01","16:57:03","363634937","Meshtastic a0f9","63.3949443","10.4882426","","","","-15.5","","1","5abcdefghi"
"2026-05-01","16:57:07","363634937","Meshtastic a0f9","63.3949443","10.4882426","","","","-15.75","","1","7abcdefghi"
"2026-05-01","16:57:11","363634937","Meshtastic a0f9","63.3949443","10.4882426","","","","-16.0","","2","8abcdefghi"
"2026-05-01","16:57:17","363634937","Meshtastic a0f9","63.3949443","10.4882426","","","","-15.75","","1","0abcdefghi"

this shit ass ngl